y= 1.5	n= 0	scale= 1e+09	conc= 2e-32
2799.24	54	103	85
2799.24	54	76	86
2799.25	54	76	85
2799.25	54	50	86
2799.25	54	45	85
2799.25	54	102	84
2799.26	54	102	83
2799.26	54	147	84
2799.26	54	147	83
2799.26	54	41	84
2799.27	54	41	83
2799.27	54	58	84
2799.28	54	58	83
2799.29	54	125	84
2799.29	54	125	83
2799.29	54	112	84
2799.29	54	112	83
2799.3	54	132	84
2799.3	54	39	83
2799.3	54	24	82
2799.3	54	39	81
2799.3	54	24	82
2799.3	54	132	83
2799.31	54	17	84
2799.31	54	17	83
2799.31	54	33	84
2799.31	54	33	83
2799.31	54	122	84
2799.31	54	122	83
2799.31	54	147	84
2799.32	54	131	83
2799.32	54	131	82
2799.32	54	147	83
2799.32	54	147	84
2799.32	54	19	83
2799.32	54	159	82
2799.32	54	19	81
2799.32	54	115	82
2799.32	54	115	81
2799.32	54	159	82
2799.32	54	147	83
2799.32	54	125	84
2799.33	54	125	83
2799.33	54	37	84
2799.34	54	37	83
2799.34	54	70	84
2799.35	54	110	83
2799.35	54	70	82
2799.35	54	110	83
2799.35	54	122	84
2799.35	54	122	83
2799.35	54	107	84
2799.36	54	127	83
2799.36	54	127	82
2799.36	54	107	83
2799.36	54	102	84
2799.36	54	102	83
2799.36	54	122	84
2799.37	54	122	83
2799.37	54	15	84
2799.37	54	15	83
2799.37	54	40	84
2799.37	54	14	83
2799.37	54	14	82
2799.37	54	40	83
2799.37	54	112	84
2799.37	54	98	83
2799.38	54	112	82
2799.38	54	24	83
2799.38	54	24	82
2799.38	54	98	83
2799.38	54	41	84
2799.39	54	41	83
2799.39	54	131	84
2799.39	54	131	83
2799.39	54	11	84
2799.39	54	11	83
2799.39	54	137	84
2799.4	54	137	83
2799.4	54	27	84
2799.41	54	27	83
2799.41	54	72	84
2799.41	54	72	83
2799.41	54	107	84
2799.41	54	103	83
2799.42	54	103	82
2799.42	54	107	83
2799.42	54	19	84
2799.42	54	34	83
2799.43	54	34	82
2799.43	54	19	83
2799.43	54	158	84
2799.43	54	158	83
2799.43	54	144	84
2799.44	54	6	83
2799.44	54	6	82
2799.44	54	144	83
2799.44	54	78	84
2799.44	54	104	83
2799.44	54	78	82
2799.44	54	136	83
2799.44	54	136	82
2799.44	54	56	83
2799.45	54	104	82
2799.45	54	56	83
2799.45	54	154	84
2799.45	54	154	83
2799.45	54	163	84
2799.45	54	163	83
2799.45	54	40	84
2799.45	54	40	83
2799.45	54	22	84
2799.46	54	22	83
2799.46	54	150	84
2799.46	54	28	83
2799.46	54	150	82
2799.46	54	28	83
2799.46	54	28	84
2799.47	54	28	83
2799.47	54	139	84
2799.47	54	139	83
2799.47	54	27	84
2799.49	54	27	83
2799.49	54	127	84
2799.49	54	127	83
2799.49	54	111	84
2799.49	54	111	83
2799.49	54	37	84
2799.5	54	37	83
2799.5	54	55	84
2799.51	54	55	83
2799.51	54	138	84
2799.52	54	138	83
2799.52	54	134	84
2799.52	54	120	83
2799.52	54	120	82
2799.52	54	134	83
2799.52	54	15	84
2799.53	54	15	83
2799.53	54	54	84
2799.53	54	54	83
2799.53	54	5	84
2799.56	54	5	83
2799.56	54	161	84
2799.56	54	161	83
2799.56	54	11	84
2799.56	54	127	83
2799.56	54	127	82
2799.56	54	11	83
2799.56	54	5	84
2799.56	54	5	83
2799.56	54	44	84
2799.57	54	44	83
2799.57	54	143	84
2799.58	54	143	83
2799.58	54	153	84
2799.58	54	153	83
2799.58	54	73	84
2799.58	54	73	83
2799.59	54	32	84
2799.59	54	141	83
2799.59	54	32	82
2799.59	54	134	83
2799.59	54	21	82
2799.59	54	21	81
2799.59	54	41	82
2799.6	54	41	81
2799.6	54	131	82
2799.6	54	131	81
2799.6	54	125	82
2799.61	54	125	81
2799.61	54	144	82
2799.61	54	144	81
2799.61	54	145	82
2799.61	54	154	81
2799.62	54	145	80
2799.62	54	154	81
2799.62	54	20	82
2799.63	54	20	81
2799.63	54	73	82
2799.63	54	73	81
2799.63	54	154	82
2799.63	54	154	81
2799.63	54	123	82
2799.64	54	123	81
2799.64	54	26	82
2799.64	54	26	81
2799.64	54	127	82
2799.64	54	109	81
2799.65	54	109	80
2799.65	54	127	81
2799.65	54	67	82
2799.65	54	67	81
2799.65	54	145	82
2799.66	54	145	81
2799.66	54	40	82
2799.67	54	40	81
2799.67	54	14	82
2799.67	54	14	81
2799.67	54	72	82
2799.67	54	41	81
2799.68	54	41	80
2799.68	54	108	81
2799.68	54	108	80
2799.68	54	72	81
2799.68	54	109	82
2799.68	54	109	81
2799.68	54	39	82
2799.69	54	39	81
2799.69	54	33	82
2799.69	54	154	81
2799.69	54	154	80
2799.69	54	33	81
2799.69	54	75	82
2799.7	54	75	81
2799.7	54	156	82
2799.7	54	75	81
2799.7	54	156	80
2799.7	54	75	81
2799.7	54	44	82
2799.71	54	44	81
2799.71	54	137	82
2799.72	54	137	81
2799.72	54	143	82
2799.72	54	143	81
2799.72	54	14	82
2799.72	54	11	81
2799.72	54	132	80
2799.73	54	132	79
2799.73	54	98	80
2799.73	54	98	79
2799.73	54	115	80
2799.75	54	115	79
2799.75	54	104	80
2799.76	54	104	79
2799.76	54	107	80
2799.76	54	107	79
2799.77	54	158	80
2799.77	54	158	79
2799.77	54	121	80
2799.77	54	121	79
2799.78	54	131	80
2799.78	54	131	79
2799.78	54	131	80
2799.78	54	131	79
2799.79	54	143	80
2799.79	54	143	79
2799.8	54	98	80
2799.8	54	56	79
2799.8	54	56	78
2799.8	54	98	79
2799.8	54	98	80
2799.81	54	33	79
2799.81	54	109	78
2799.81	54	109	77
2799.81	54	33	78
2799.81	54	98	79
2799.81	54	103	80
2799.82	54	103	79
2799.82	54	15	80
2799.82	54	15	79
2799.82	54	19	80
2799.83	54	19	79
2799.83	54	131	80
2799.84	54	131	79
2799.84	54	145	80
2799.85	54	145	79
2799.85	54	21	80
2799.85	54	21	79
2799.85	54	102	80
2799.86	54	102	79
2799.86	54	104	80
2799.86	54	137	79
2799.87	54	137	78
2799.87	54	42	79
2799.87	54	42	78
2799.87	54	51	79
2799.87	54	104	78
2799.87	54	51	79
2799.87	54	61	80
2799.87	54	61	79
2799.88	54	104	80
2799.88	54	104	79
2799.89	54	111	80
2799.89	54	111	79
2799.89	54	121	80
2799.89	54	159	79
2799.89	54	159	78
2799.89	54	60	79
2799.89	54	60	78
2799.9	54	121	79
2799.9	54	102	80
2799.9	54	102	79
2799.9	54	51	80
2799.9	54	51	79
2799.9	54	25	80
2799.9	54	25	79
2799.9	54	21	80
2799.91	54	42	79
2799.91	54	42	78
2799.91	54	21	79
2799.91	54	41	80
2799.92	54	41	79
2799.92	54	102	80
2799.92	54	102	79
2799.92	54	65	80
2799.94	54	6	79
2799.94	54	6	78
2799.94	54	65	79
2799.94	54	137	80
2799.95	54	137	79
2799.95	54	112	80
2799.95	54	33	79
2799.95	54	33	78
2799.96	54	112	79
2799.96	54	110	80
2799.96	54	110	79
2799.96	54	67	80
2799.96	54	76	79
2799.96	54	67	78
2799.96	54	76	79
2799.96	54	67	80
2799.98	54	67	79
2799.98	54	138	80
2799.98	54	138	79
2799.98	54	144	80
2799.98	54	147	79
2799.98	54	144	78
2799.98	54	147	79
2799.98	54	115	80
2799.99	54	109	79
2800	54	109	78
2800	54	115	79
2800	54	123	80
2800	54	123	79
2800	54	51	80
2800	54	6	79
2800	54	6	78
2800	54	51	79
2800	54	107	80
2800.01	54	49	79
2800.01	54	49	78
2800.01	54	58	79
2800.02	54	107	78
2800.02	54	58	79
2800.02	54	154	80
2800.02	54	154	79
2800.02	54	98	80
2800.02	54	37	79
2800.02	54	37	78
2800.02	54	26	79
2800.02	54	26	78
2800.02	54	26	79
2800.03	54	26	78
2800.03	54	22	79
2800.03	54	22	78
2800.03	54	159	79
2800.03	54	159	78
2800.03	54	112	79
2800.03	54	112	78
2800.04	54	98	79
2800.04	54	112	80
2800.04	54	145	79
2800.05	54	145	78
2800.05	54	25	79
2800.05	54	25	78
2800.05	54	112	79
2800.05	54	145	80
2800.07	54	145	79
2800.07	54	27	80
2800.07	54	27	79
2800.07	54	98	80
2800.07	54	98	79
2800.08	54	19	80
2800.08	54	19	79
2800.08	54	67	80
2800.08	54	67	79
2800.08	54	15	80
2800.08	54	15	79
2800.09	54	41	80
2800.09	54	41	79
2800.09	54	60	80
2800.1	54	60	79
2800.1	54	32	80
2800.11	54	26	79
2800.11	54	26	78
2800.11	54	32	79
2800.11	54	109	80
2800.12	54	109	79
2800.12	54	102	80
2800.13	54	102	79
2800.13	54	137	80
2800.13	54	137	79
2800.13	54	62	80
2800.13	54	62	79
2800.13	54	20	80
2800.13	54	20	79
2800.14	54	70	80
2800.14	54	70	79
2800.14	54	55	80
2800.15	54	55	79
2800.15	54	127	80
2800.16	54	127	79
2800.16	54	125	80
2800.16	54	125	79
2800.16	54	150	80
2800.17	54	150	79
2800.17	54	121	80
2800.18	54	139	79
2800.18	54	139	78
2800.18	54	42	79
2800.18	54	42	78
2800.18	54	53	79
2800.18	54	53	78
2800.18	54	72	79
2800.18	54	121	78
2800.18	54	72	79
2800.18	54	41	80
2800.18	54	41	79
2800.18	54	139	80
2800.19	54	139	79
2800.19	54	153	80
2800.19	54	153	79
2800.19	54	112	80
2800.19	54	112	79
2800.2	54	159	80
2800.2	54	159	79
2800.2	54	163	80
2800.2	54	163	79
2800.2	54	139	80
2800.21	54	139	79
2800.21	54	15	80
2800.22	54	15	79
2800.22	54	102	80
2800.22	54	102	79
2800.22	54	56	80
2800.22	54	56	79
2800.22	54	19	80
2800.22	54	19	79
2800.23	54	41	80
2800.23	54	41	79
2800.23	54	24	80
2800.24	54	24	79
2800.24	54	120	80
2800.25	54	132	79
2800.25	54	120	78
2800.25	54	132	79
2800.26	54	98	80
2800.26	54	144	79
2800.26	54	144	78
2800.26	54	98	79
2800.27	54	137	80
2800.27	54	137	79
2800.27	54	124	80
2800.27	54	124	79
2800.27	54	41	80
2800.28	54	41	79
2800.28	54	72	80
2800.29	54	72	79
2800.29	54	6	80
2800.29	54	6	79
2800.29	54	137	80
2800.3	54	137	79
2800.3	54	37	80
2800.3	54	130	79
2800.3	54	37	78
2800.3	54	130	79
2800.3	54	138	80
2800.3	54	138	79
2800.3	54	53	80
2800.31	54	53	79
2800.31	54	153	80
2800.31	54	153	79
2800.31	54	136	80
2800.31	54	136	79
2800.31	54	62	80
2800.31	54	62	79
2800.31	54	135	80
2800.32	54	126	81
2800.32	54	27	82
2800.33	54	27	81
2800.33	54	137	82
2800.33	54	137	81
2800.33	54	130	82
2800.33	54	130	81
2800.34	54	159	82
2800.34	54	158	81
2800.34	54	142	80
2800.34	54	142	79
2800.34	54	108	80
2800.34	54	108	79
2800.34	54	110	80
2800.34	54	110	79
2800.34	54	132	80
2800.35	54	132	79
2800.35	54	53	80
2800.35	54	53	79
2800.35	54	75	80
2800.35	54	75	79
2800.35	54	39	80
2800.36	54	39	79
2800.36	54	145	80
2800.37	54	145	79
2800.37	54	122	80
2800.41	54	122	79
2800.41	54	120	80
2800.42	54	67	79
2800.42	54	120	78
2800.42	54	67	79
2800.42	54	40	80
2800.42	54	40	79
2800.42	54	56	80
2800.43	54	56	79
2800.43	54	108	80
2800.43	54	108	79
2800.43	54	60	80
2800.43	54	60	79
2800.43	54	58	80
2800.43	54	58	79
2800.43	54	107	80
2800.43	54	107	79
2800.44	54	112	80
2800.44	54	54	79
2800.44	54	54	78
2800.44	54	49	79
2800.44	54	49	78
2800.44	54	112	79
2800.44	54	78	80
2800.45	54	15	79
2800.45	54	15	78
2800.45	54	78	79
2800.45	54	78	80
2800.45	54	123	79
2800.46	54	123	78
2800.46	54	78	79
2800.46	54	144	80
2800.46	54	17	79
2800.46	54	144	78
2800.46	54	17	79
2800.46	54	153	80
2800.46	54	153	79
2800.46	54	73	80
2800.46	54	73	79
2800.46	54	127	80
2800.46	54	26	79
2800.47	54	26	78
2800.47	54	56	79
2800.47	54	56	78
2800.47	54	127	79
2800.47	54	127	80
2800.47	54	127	79
2800.48	54	108	80
2800.48	54	108	79
2800.48	54	67	80
2800.48	54	67	79
2800.49	54	53	80
2800.49	54	53	79
2800.49	54	70	80
2800.5	54	70	79
2800.5	54	136	80
2800.51	54	136	79
2800.51	54	156	80
2800.51	54	156	79
2800.51	54	58	80
2800.51	54	58	79
2800.51	54	53	80
2800.52	54	53	79
2800.52	54	32	80
2800.52	54	22	79
2800.53	54	22	78
2800.53	54	26	79
2800.53	54	26	78
2800.53	54	32	79
2800.53	54	51	80
2800.54	54	51	79
2800.54	54	127	80
2800.54	54	127	79
2800.54	54	163	80
2800.57	54	163	79
2800.57	54	75	80
2800.57	54	75	79
2800.57	54	51	80
2800.58	54	51	79
2800.58	54	49	80
2800.58	54	49	79
2800.58	54	142	80
2800.58	54	142	79
2800.58	54	72	80
2800.58	54	72	79
2800.59	54	37	80
2800.59	54	37	79
2800.59	54	98	80
2800.6	54	112	79
2800.61	54	15	78
2800.61	54	15	77
2800.61	54	37	78
2800.61	54	156	77
2800.61	54	98	76
2800.61	54	156	77
2800.61	54	112	78
2800.61	54	37	79
2800.62	54	161	80
2800.62	54	161	79
2800.63	54	19	80
2800.63	54	19	79
2800.63	54	27	80
2800.63	54	27	79
2800.63	54	143	80
2800.63	54	121	79
2800.64	54	143	78
2800.64	54	121	79
2800.64	54	107	80
2800.64	54	107	79
2800.64	54	28	80
2800.64	54	28	79
2800.64	54	76	80
2800.65	54	76	79
2800.65	54	110	80
2800.65	54	110	79
2800.65	54	132	80
2800.65	54	6	79
2800.65	54	6	78
2800.65	54	132	79
2800.66	54	103	80
2800.66	54	103	79
2800.66	54	138	80
2800.66	54	138	79
2800.66	54	103	80
2800.67	54	153	79
2800.67	54	153	78
2800.67	54	103	79
2800.67	54	5	80
2800.67	54	5	79
2800.67	54	61	80
2800.69	54	61	79
2800.69	54	60	80
2800.69	54	49	79
2800.69	54	121	78
2800.7	54	121	77
2800.71	54	26	78
2800.71	54	26	77
2800.71	54	53	78
2800.72	54	53	77
2800.72	54	153	78
2800.72	54	153	77
2800.72	54	122	78
2800.73	54	122	77
2800.73	54	53	78
2800.73	54	53	77
2800.73	54	28	78
2800.74	54	28	77
2800.74	54	33	78
2800.74	54	33	77
2800.74	54	138	78
2800.75	54	138	77
2800.75	54	132	78
2800.75	54	153	77
2800.76	54	132	76
2800.76	54	153	77
2800.76	54	75	78
2800.76	54	75	77
2800.76	54	127	78
2800.77	54	127	77
2800.77	54	78	78
2800.81	54	78	77
2800.81	54	137	78
2800.83	54	137	77
2800.83	54	110	78
2800.83	54	110	77
2800.83	54	70	78
2800.83	54	70	77
2800.83	54	54	78
2800.84	54	54	77
2800.84	54	121	78
2800.84	54	20	77
2800.84	54	20	76
2800.84	54	124	77
2800.84	54	124	76
2800.84	54	121	77
2800.84	54	17	78
2800.84	54	17	77
2800.84	54	132	78
2800.84	54	150	77
2800.85	54	150	76
2800.85	54	161	77
2800.86	54	161	76
2800.86	54	44	77
2800.86	54	44	76
2800.86	54	109	77
2800.87	54	109	76
2800.87	54	78	77
2800.87	54	132	76
2800.87	54	37	77
2800.87	54	78	76
2800.87	54	121	77
2800.87	54	107	76
2800.87	54	107	75
2800.87	54	37	76
2800.87	54	20	77
2800.87	54	20	76
2800.87	54	121	77
2800.87	54	37	78
2800.87	54	37	77
2800.87	54	34	78
2800.88	54	34	77
2800.88	54	32	78
2800.88	54	98	77
2800.89	54	98	76
2800.89	54	32	77
2800.89	54	121	78
2800.89	54	40	77
2800.89	54	40	76
2800.89	54	121	77
2800.89	54	138	78
2800.9	54	138	77
2800.9	54	54	78
2800.9	54	54	77
2800.9	54	163	78
2800.9	54	163	77
2800.91	54	144	78
2800.91	54	144	77
2800.91	54	135	78
2800.91	54	121	77
2800.91	54	53	76
2800.91	54	135	75
2800.91	54	53	76
2800.91	54	121	77
2800.92	54	103	78
2800.95	54	103	77
2800.95	54	32	78
2800.95	54	42	77
2800.95	54	42	76
2800.95	54	5	77
2800.96	54	5	76
2800.96	54	32	77
2800.96	54	163	78
2800.97	54	163	77
2800.97	54	70	78
2800.97	54	70	77
2800.97	54	19	78
2800.97	54	19	77
2800.97	54	123	78
2800.98	54	123	77
2800.98	54	21	78
2800.98	54	24	77
2800.98	54	24	76
2800.98	54	156	77
2800.98	54	156	76
2800.98	54	32	77
2800.99	54	125	76
2800.99	54	125	75
2800.99	54	115	76
2801	54	115	75
2801.01	54	56	76
2801.01	54	56	75
2801.01	54	6	76
2801.01	54	6	75
2801.01	54	27	76
2801.02	54	27	75
2801.02	54	153	76
2801.02	54	153	75
2801.02	54	61	76
2801.02	54	61	75
2801.02	54	54	76
2801.02	54	54	75
2801.02	54	122	76
2801.03	54	122	75
2801.03	54	37	76
2801.03	54	37	75
2801.03	54	150	76
2801.04	54	150	75
2801.04	54	73	76
2801.05	54	73	75
2801.06	54	24	76
2801.06	54	24	75
2801.06	54	25	76
2801.06	54	25	75
2801.06	54	62	76
2801.06	54	62	75
2801.06	54	139	76
2801.07	54	139	75
2801.07	54	22	76
2801.08	54	22	75
2801.08	54	136	76
2801.08	54	136	75
2801.08	54	111	76
2801.09	54	111	75
2801.09	54	110	76
2801.11	54	120	75
2801.11	54	110	74
2801.11	54	120	75
2801.11	54	115	76
2801.11	54	115	75
2801.11	54	58	76
2801.11	54	58	75
2801.12	54	135	76
2801.12	54	135	75
2801.12	54	56	76
2801.12	54	56	75
2801.12	54	120	76
2801.12	54	120	75
2801.12	54	72	76
2801.13	54	72	75
2801.13	54	136	76
2801.13	54	136	75
2801.13	54	125	76
2801.14	54	125	75
2801.14	54	61	76
2801.15	54	124	75
2801.15	54	124	74
2801.15	54	61	75
2801.15	54	25	76
2801.16	54	25	75
2801.16	54	125	76
2801.16	54	125	75
2801.16	54	130	76
2801.17	54	130	75
2801.17	54	42	76
2801.17	54	42	75
2801.17	54	62	76
2801.19	54	15	75
2801.19	54	62	74
2801.19	54	34	75
2801.2	54	15	74
2801.2	54	34	75
2801.2	54	132	76
2801.2	54	132	75
2801.21	54	143	76
2801.21	54	143	75
2801.21	54	125	76
2801.21	54	125	75
2801.21	54	17	76
2801.22	54	107	75
2801.22	54	17	74
2801.22	54	107	75
2801.22	54	34	76
2801.22	54	34	75
2801.23	54	161	76
2801.23	54	138	75
2801.23	54	138	74
2801.23	54	161	75
2801.23	54	163	76
2801.26	54	22	75
2801.27	54	22	74
2801.27	54	163	75
2801.27	54	20	76
2801.28	54	20	75
2801.28	54	110	76
2801.28	54	110	75
2801.28	54	53	76
2801.29	54	53	75
2801.29	54	24	76
2801.3	54	22	75
2801.3	54	22	74
2801.3	54	24	75
2801.31	54	121	76
2801.31	54	109	75
2801.31	54	109	74
2801.31	54	121	75
2801.32	54	67	76
2801.32	54	67	75
2801.32	54	163	76
2801.33	54	163	75
2801.33	54	27	76
2801.33	54	27	75
2801.33	54	41	76
2801.33	54	41	75
2801.33	54	65	76
2801.33	54	65	75
2801.33	54	135	76
2801.34	54	22	75
2801.34	54	22	74
2801.34	54	135	75
2801.34	54	137	76
2801.34	54	137	75
2801.34	54	41	76
2801.34	54	41	75
2801.34	54	19	76
2801.35	54	19	75
2801.35	54	19	76
2801.36	54	19	75
2801.36	54	34	76
2801.37	54	34	75
2801.37	54	142	76
2801.37	54	142	75
2801.37	54	51	76
2801.38	54	51	75
2801.38	54	62	76
2801.38	54	62	75
2801.38	54	112	76
2801.38	54	112	75
2801.39	54	109	76
2801.4	54	109	75
2801.4	54	25	76
2801.41	54	25	75
2801.41	54	109	76
2801.41	54	109	75
2801.41	54	104	76
2801.41	54	104	75
2801.42	54	143	76
2801.42	54	143	75
2801.43	54	67	76
2801.43	54	67	75
2801.43	54	110	76
2801.43	54	110	75
2801.43	54	5	76
2801.44	54	15	75
2801.44	54	5	74
2801.44	54	156	75
2801.44	54	15	74
2801.44	54	156	75
2801.44	54	41	76
2801.44	54	41	75
2801.44	54	139	76
2801.44	54	139	75
2801.44	54	20	76
2801.44	54	20	75
2801.45	54	40	76
2801.45	54	40	75
2801.45	54	44	76
2801.45	54	44	75
2801.45	54	138	76
2801.45	54	138	75
2801.45	54	56	76
2801.47	54	56	75
2801.47	54	137	76
2801.48	54	137	75
2801.48	54	37	76
2801.48	54	37	75
2801.49	54	123	76
2801.49	54	123	75
2801.49	54	53	76
2801.5	54	53	75
2801.5	54	103	76
2801.5	54	103	75
2801.5	54	145	76
2801.51	54	145	75
2801.51	54	132	76
2801.52	54	132	75
2801.52	54	130	76
2801.53	54	130	75
2801.53	54	108	76
2801.55	54	108	75
2801.55	54	51	76
2801.56	54	78	75
2801.56	54	51	74
2801.56	54	78	75
2801.56	54	135	76
2801.56	54	153	75
2801.56	54	153	74
2801.56	54	78	75
2801.56	54	78	74
2801.57	54	132	75
2801.57	54	132	74
2801.57	54	154	75
2801.57	54	22	74
2801.57	54	22	73
2801.57	54	154	74
2801.57	54	104	75
2801.58	54	135	74
2801.58	54	107	75
2801.59	54	107	74
2801.59	54	104	75
2801.59	54	103	76
2801.6	54	103	75
2801.6	54	147	76
2801.6	54	147	75
2801.6	54	138	76
2801.6	54	138	75
2801.6	54	28	76
2801.61	54	28	75
2801.61	54	58	76
2801.61	54	58	75
2801.61	54	122	76
2801.62	54	122	75
2801.62	54	135	76
2801.63	54	135	75
2801.64	54	33	76
2801.64	54	26	75
2801.64	54	26	74
2801.64	54	33	75
2801.64	54	150	76
2801.65	54	150	75
2801.65	54	123	76
2801.65	54	123	75
2801.65	54	65	76
2801.67	54	65	75
2801.67	54	161	76
2801.67	54	78	75
2801.67	54	78	74
2801.67	54	161	75
2801.68	54	42	76
2801.68	54	42	75
2801.68	54	102	76
2801.68	54	102	75
2801.68	54	145	76
2801.68	54	145	75
2801.68	54	138	76
2801.69	54	138	75
2801.69	54	15	76
2801.69	54	15	75
2801.7	54	147	76
2801.7	54	147	75
2801.7	54	41	76
2801.7	54	41	75
2801.7	54	34	76
2801.71	54	34	75
2801.71	54	55	76
2801.71	54	55	75
2801.71	54	40	76
2801.71	54	40	75
2801.71	54	13	76
2801.72	54	143	77
2801.72	54	143	76
2801.72	54	151	77
2801.72	54	135	78
2801.73	54	126	77
2801.73	54	61	76
2801.73	54	61	75
2801.73	54	124	76
2801.73	54	124	75
2801.73	54	115	76
2801.73	54	27	75
2801.73	54	27	74
2801.73	54	139	75
2801.74	54	139	74
2801.74	54	115	75
2801.74	54	24	76
2801.75	54	24	75
2801.75	54	70	76
2801.75	54	70	75
2801.75	54	147	76
2801.75	54	147	75
2801.75	54	13	76
2801.76	54	20	75
2801.76	54	13	74
2801.76	54	20	75
2801.76	54	76	76
2801.76	54	76	75
2801.76	54	70	76
2801.76	54	67	75
2801.76	54	6	74
2801.77	54	6	73
2801.77	54	37	74
2801.77	54	104	73
2801.77	54	37	72
2801.77	54	104	73
2801.77	54	13	74
2801.78	54	13	73
2801.78	54	109	74
2801.79	54	109	73
2801.79	54	107	74
2801.79	54	27	73
2801.79	54	27	72
2801.79	54	53	73
2801.79	54	53	72
2801.8	54	124	73
2801.8	54	124	72
2801.8	54	107	73
2801.8	54	78	74
2801.81	54	78	73
2801.81	54	98	74
2801.82	54	109	73
2801.82	54	109	72
2801.82	54	98	73
2801.82	54	53	74
2801.82	54	53	73
2801.82	54	112	74
2801.82	54	41	73
2801.82	54	41	72
2801.82	54	112	73
2801.83	54	150	74
2801.84	54	150	73
2801.84	54	22	74
2801.85	54	22	73
2801.85	54	73	74
2801.87	54	73	73
2801.87	54	110	74
2801.87	54	110	73
2801.87	54	123	74
2801.88	54	123	73
2801.88	54	107	74
2801.89	54	107	73
2801.89	54	139	74
2801.91	54	139	73
2801.91	54	39	74
2801.91	54	39	73
2801.91	54	24	74
2801.91	54	24	73
2801.91	54	132	74
2801.92	54	132	73
2801.92	54	130	74
2801.92	54	161	73
2801.92	54	130	72
2801.92	54	161	73
2801.92	54	41	74
2801.93	54	41	73
2801.93	54	112	74
2801.94	54	5	73
2801.94	54	5	72
2801.94	54	147	73
2801.95	54	130	72
2801.95	54	130	71
2801.95	54	112	72
2801.95	54	44	73
2801.95	54	143	72
2801.95	54	147	71
2801.95	54	44	72
2801.95	54	143	73
2801.95	54	58	74
2801.96	54	58	73
2801.96	54	122	74
2801.96	54	122	73
2801.96	54	44	74
2801.98	54	44	73
2801.98	54	73	74
2801.98	54	26	73
2801.98	54	26	72
2801.98	54	73	73
2801.98	54	25	74
2801.98	54	25	73
2801.98	54	127	74
2802	54	127	73
2802	54	55	74
2802	54	55	73
2802	54	138	74
2802.01	54	138	73
2802.01	54	139	74
2802.01	54	139	73
2802.01	54	143	74
2802.01	54	41	73
2802.02	54	41	72
2802.02	54	73	73
2802.02	54	73	72
2802.02	54	156	73
2802.03	54	156	72
2802.03	54	143	73
2802.03	54	73	74
2802.03	54	96	73
2802.03	54	68	74
2802.03	54	73	75
2802.03	54	111	76
2802.04	54	111	75
2802.04	54	13	76
2802.04	54	13	75
2802.04	54	13	76
2802.05	54	104	75
2802.05	54	13	74
2802.05	54	55	75
2802.06	54	55	74
2802.06	54	110	75
2802.06	54	110	74
2802.06	54	103	75
2802.06	54	103	74
2802.06	54	138	75
2802.07	54	138	74
2802.07	54	41	75
2802.07	54	41	74
2802.07	54	104	75
2802.07	54	65	76
2802.09	54	65	75
2802.09	54	37	76
2802.09	54	163	75
2802.09	54	37	74
2802.09	54	163	75
2802.09	54	58	76
2802.09	54	58	75
2802.1	54	26	76
2802.1	54	26	75
2802.1	54	111	76
2802.11	54	111	75
2802.11	54	51	76
2802.11	54	51	75
2802.11	54	120	76
2802.13	54	120	75
2802.13	54	154	76
2802.16	54	154	75
2802.16	54	153	76
2802.16	54	153	75
2802.16	54	73	76
2802.16	54	73	75
2802.16	54	122	76
2802.17	54	122	75
2802.17	54	17	76
2802.18	54	17	75
2802.18	54	27	76
2802.18	54	27	75
2802.18	54	25	76
2802.18	54	25	75
2802.18	54	138	76
2802.2	54	138	75
2802.2	54	19	76
2802.22	54	19	75
2802.22	54	136	76
2802.22	54	136	75
2802.22	54	76	76
2802.24	54	76	75
2802.24	54	144	76
2802.24	54	144	75
2802.24	54	61	76
2802.24	54	61	75
2802.24	54	137	76
2802.25	54	137	75
2802.25	54	156	76
2802.25	54	156	75
2802.25	54	110	76
2802.26	54	110	75
2802.26	54	22	76
2802.26	54	22	75
2802.26	54	110	76
2802.27	54	110	75
2802.27	54	55	76
2802.27	54	55	75
2802.27	54	112	76
2802.27	54	26	75
2802.28	54	26	74
2802.28	54	103	75
2802.28	54	103	74
2802.28	54	112	75
2802.28	54	55	76
2802.3	54	55	75
2802.3	54	24	76
2802.31	54	24	75
2802.31	54	156	76
2802.32	54	156	75
2802.32	54	115	76
2802.32	54	54	75
2802.32	54	54	74
2802.32	54	115	75
2802.33	54	142	76
2802.33	54	142	75
2802.33	54	103	76
2802.33	54	103	75
2802.33	54	78	76
2802.34	54	131	75
2802.34	54	131	74
2802.34	54	78	75
2802.34	54	6	76
2802.34	54	6	75
2802.34	54	78	76
2802.35	54	111	75
2802.35	54	111	74
2802.35	54	78	75
2802.35	54	111	76
2802.36	54	111	75
2802.36	54	96	76
2802.36	54	121	75
2802.36	54	121	74
2802.37	54	15	75
2802.37	54	155	74
2802.37	54	148	75
2802.37	54	15	76
2802.37	54	51	77
2802.38	54	51	76
2802.38	54	151	77
2802.39	54	151	76
2802.4	54	62	77
2802.4	54	62	76
2802.4	54	54	77
2802.41	54	54	76
2802.41	54	37	77
2802.41	54	96	76
2802.41	54	65	77
2802.41	54	65	76
2802.41	54	37	77
2802.41	54	136	78
2802.41	54	136	77
2802.41	54	156	78
2802.41	54	156	77
2802.41	54	154	78
2802.44	54	154	77
2802.44	54	122	78
