seed= 999
cool_rate[s/K]= 60
y= 2.5
n= 2
scale= 1e+09
conc= 2e-32
salt= -0.944
119.085	99	83	0
119.12	99	83	1
119.12	99	83	0
119.121	99	83	1
119.121	99	99	0
119.134	99	99	1
119.134	99	76	0
120.066	98	76	1
120.066	98	42	0
120.3	98	42	1
120.3	98	19	0
120.923	98	19	1
120.923	98	142	0
121.613	98	142	1
121.613	98	86	0
121.848	98	86	1
121.848	98	97	0
122.102	98	97	1
122.102	98	40	0
122.149	98	40	1
122.149	98	161	0
122.153	98	161	1
122.153	98	89	0
122.446	98	89	1
122.446	98	115	0
122.545	98	115	1
122.545	98	37	0
122.742	98	37	1
122.742	98	50	0
122.955	98	50	1
122.955	98	102	0
122.997	98	102	1
122.997	98	61	0
123.135	98	61	1
123.135	98	134	0
123.199	98	134	1
123.199	98	84	0
123.601	98	84	1
123.601	98	30	0
123.635	98	30	1
123.635	98	44	0
123.638	98	44	1
123.638	98	32	0
124.192	98	32	1
124.192	98	63	0
124.26	98	63	1
124.26	98	143	0
124.37	98	143	1
124.37	98	29	0
124.993	98	29	1
124.993	98	129	0
125.061	98	129	1
125.061	98	141	0
125.217	98	141	1
125.217	98	39	0
125.655	98	39	1
125.655	98	152	0
125.802	98	152	1
125.802	98	29	0
125.848	98	29	1
125.848	98	59	0
126.366	98	59	1
126.366	98	70	0
126.393	98	70	1
126.393	98	122	0
126.515	98	122	1
126.515	98	27	0
126.763	98	27	1
126.763	98	108	0
126.876	98	108	1
126.876	98	126	0
126.892	98	126	1
126.892	98	12	0
126.938	98	12	1
126.938	98	59	0
127.506	98	59	1
127.506	98	1	0
127.564	98	1	1
127.564	98	42	0
128.85	98	42	1
128.85	98	91	0
129.011	98	91	1
129.011	98	99	0
129.185	98	99	1
129.185	98	85	0
129.351	98	85	1
129.351	98	140	0
129.789	98	140	1
129.789	98	4	0
130.294	98	4	1
130.294	98	67	0
130.431	98	67	1
130.431	98	134	0
130.593	98	134	1
130.593	98	138	0
130.648	98	138	1
130.648	98	90	0
131.504	98	90	1
131.504	98	2	0
131.564	98	2	1
131.564	98	89	0
132.009	98	89	1
132.009	98	29	0
132.618	98	29	1
132.618	98	75	0
132.829	98	75	1
132.829	98	65	0
132.87	98	65	1
132.87	98	72	0
133.135	98	72	1
133.135	98	160	0
133.318	98	160	1
133.318	98	131	0
133.495	98	131	1
133.495	98	114	0
133.747	98	114	1
133.747	98	59	0
134.171	98	59	1
134.171	98	96	0
134.268	98	96	1
134.268	98	59	0
134.418	98	59	1
134.418	98	158	0
134.502	98	158	1
134.502	98	118	0
134.79	98	118	1
134.79	98	140	0
134.968	98	140	1
134.968	98	120	0
135.023	98	120	1
135.023	98	116	0
136.081	98	116	1
136.081	98	144	0
136.208	98	144	1
136.208	98	92	0
136.918	98	92	1
136.918	98	57	0
137.318	98	57	1
137.318	98	88	0
137.389	98	88	1
137.389	98	60	0
137.678	98	60	1
137.678	98	41	0
137.924	98	41	1
137.924	98	158	0
138.664	98	158	1
138.664	98	146	0
138.723	98	146	1
138.723	98	146	0
138.752	98	146	1
138.752	98	153	0
139.258	98	153	1
139.258	98	128	0
139.416	98	128	1
139.416	98	109	0
139.85	98	109	1
139.85	98	6	0
140.248	98	6	1
140.248	98	100	0
140.622	98	100	1
140.622	98	43	0
140.887	98	43	1
140.887	98	87	0
140.941	98	87	1
140.941	98	164	0
